123.45,2.4841,108.72,2.2051,239.74,3.9604,1324.9,310,0.9,988.4,27.2,40.5,71.54,766.1,768.76,720.73,725.33,1104,1.2e+10,0.7818,0.99655,1.0666,26.046,7.3539e+05,0.65697,0.0034248,-0.15979,-0.1479,0.21773,15.125,0.0032425,0.0032313,42.384
123.13,2.4823,108.42,2.2012,238.65,3.9776,1172.3,328,1.6,988.4,27.5,39.3,64.186,782.35,786.21,731.47,737.69,1098.6,1.2e+10,0.78084,0.9951,1.0748,25.494,7.3539e+05,0.6715,0.0033649,-0.13426,-0.15593,0.20576,15.142,0.0031728,0.0031573,40.091
123.01,2.1052,109.24,1.8562,202.77,4.3568,1259.6,341,1.3,988.4,27.5,39,68.769,737.77,725.89,664.16,703.07,1054.8,1.2e+10,0.78302,1.0164,1.0929,22.728,7.3539e+05,0.66655,0.0029943,-0.094447,-0.18699,0.20949,15.15,0.0028535,0.0029002,41.632
124.93,2.1931,109.89,1.9804,217.62,4.2751,904.65,305,1.2,988,26.7,39.3,53.644,706.97,698.79,646.4,658.54,986.91,1.2e+10,0.79427,1.0117,1.081,26.041,7.3539e+05,0.66728,0.0033303,-0.13129,-0.0071518,0.13149,15.675,0.0031022,0.0031385,36.206
124.66,2.2311,109.7,2.0237,221.99,4.2377,8160,283,0.9,988,26.8,38.3,54.926,703.57,696.04,644.25,656.07,988,1.2e+10,0.79819,1.0108,1.0804,26.664,7.3539e+05,0.66404,0.0034007,-0.15557,-0.009358,0.15585,15.684,0.0031711,0.0032054,36.658
124.33,2.1004,109.32,1.8781,205.32,4.3872,677.34,323,0.8,988,26.9,39.8,57.954,696.45,690.07,639.96,652.36,992.38,1.2e+10,0.78623,1.0092,1.0783,24.802,7.3539e+05,0.65737,0.0032197,-0.19153,0.019879,0.19256,15.692,0.0030159,0.0030438,37.795
124.16,2.2465,109.25,2.0265,221.4,4.2241,2830.7,328,0.9,988,27,39.7,62.488,699.08,696.65,645.97,656.07,1004.4,1.2e+10,0.79378,1.0035,1.0784,26.593,7.3539e+05,0.65318,0.0034242,-0.16805,0.012829,0.16854,15.7,0.0032135,0.0032247,39.432
123.91,2.2597,108.94,2.0212,220.18,4.2312,1061,295,1.7,988,27.1,37.4,64.987,706.66,706.14,658.15,668.44,1021.9,1.2e+10,0.78635,1.0007,1.0729,25.958,7.3539e+05,0.65409,0.0033806,-0.19475,0.042602,0.19936,15.709,0.0031978,0.0032001,40.097
123.74,2.163,108.75,1.9326,210.17,4.3625,877.54,298,1.2,988,27.2,37.3,76.459,684.84,683.79,634.09,646.18,1003.3,1.2e+10,0.78524,1.0015,1.0784,25.63,7.3539e+05,0.64403,0.0033474,-0.17818,0.010854,0.17851,15.717,0.0031584,0.0031633,43.843
123.2,2.5369,108.51,2.241,243.16,3.9225,685.93,346,1.5,988,27.5,38.2,79.151,776.16,777.33,726.75,737.69,1107.3,1.2e+10,0.77796,0.9985,1.0696,25.975,7.3539e+05,0.66619,0.003439,-0.19439,0.0028589,0.19441,15.734,0.0032686,0.0032636,44.987
123.03,2.5353,108.31,2.2499,243.68,3.9143,925.38,353,1.5,988,27.6,37.5,76.828,791.18,791.41,738.06,750.06,1124.8,1.2e+10,0.78122,0.9997,1.0723,25.601,7.3539e+05,0.66681,0.0033802,-0.20616,-0.024689,0.20763,15.742,0.0032045,0.0032036,44.26
124.06,2.0617,110.41,1.7931,197.96,4.5104,478.53,31,1.5,987.9,25.2,45.9,54.317,632.52,660.06,619.19,611.55,871.96,1.2e+10,0.77397,0.95828,1.066,25.509,7.3539e+05,0.70135,0.0033713,-0.19547,-0.0050396,0.19553,16.159,0.0032596,0.0031236,35.035
126.24,2.3023,111.64,2.0604,230.04,4.1379,1220.6,273,1.5,987.5,26.6,40.7,72.774,732.98,725.43,673.33,682.04,919.04,1.2e+10,0.79147,1.0104,1.0774,26.578,7.3539e+05,0.74213,0.0033756,-0.08627,-0.072667,0.1128,15.533,0.003141,0.0031737,41.475
124.69,2.5887,109.89,2.3013,252.89,3.8824,1256,287,1,987.5,27.2,39.1,60.181,809.44,806.26,746.22,750.06,988,1.2e+10,0.78344,1.0039,1.0805,26.569,7.3539e+05,0.75917,0.0034513,-0.11752,-0.011411,0.11807,15.667,0.0031981,0.0032107,38.023
124.09,2.6112,109.29,2.3073,252.16,3.8451,743.21,253,1.3,987.4,27.3,41.1,57.281,821.36,819.89,765.13,773.56,1008.8,1.2e+10,0.77823,1.0018,1.0716,25.688,7.3539e+05,0.76681,0.0033756,-0.12918,-0.050114,0.13856,15.675,0.0031791,0.0031848,37.174
123.65,2.6162,108.94,2.3086,251.49,3.8436,778.15,273,1.5,987.4,27.3,39.6,62.168,820.27,817.9,763.84,773.56,1001.1,1.2e+10,0.77738,1.0029,1.0708,25.619,7.3539e+05,0.77268,0.0033821,-0.13643,-0.035685,0.14102,15.683,0.0031895,0.0031987,38.661
123.3,2.6254,108.65,2.3116,251.15,3.8288,774.41,219,0.7,987.4,27.4,40.8,63.321,821.36,819.12,764.84,773.56,1000,1.2e+10,0.77582,1.0027,1.071,25.584,7.3539e+05,0.77352,0.0033939,-0.12373,-0.046141,0.13205,15.692,0.0031964,0.0032051,39.16
122.99,2.6141,107.05,2.3282,249.24,3.8624,700.67,245,1.7,987.4,27.5,40.5,67.535,820.27,818.82,763.98,773.56,996.76,1.2e+10,0.77523,1.0018,1.0718,25.39,7.3539e+05,0.77607,0.0033794,-0.12634,-0.050822,0.13618,15.7,0.0031869,0.0031926,40.591
122.74,2.5877,106.88,2.3013,245.96,3.8832,694.39,243,0.8,987.4,27.5,40.4,65.58,808.36,809.94,756.96,762.43,985.82,1.2e+10,0.77438,0.99805,1.07,25.422,7.3539e+05,0.7734,0.0033941,-0.15376,-0.040545,0.15901,15.708,0.0032012,0.003195,39.967
122.52,2.5334,107.89,2.2235,239.88,3.9458,713.22,260,0.7,987.4,27.7,40.8,64.619,789.94,797.54,751.09,750.06,974.87,1.2e+10,0.77285,0.99047,1.0618,25.202,7.3539e+05,0.7694,0.0033776,-0.17818,-0.024854,0.17991,15.717,0.0032071,0.0031766,39.874
122.34,2.4456,107.68,2.1424,230.69,4.0497,527.93,263,2,987.4,27.8,39.9,66.205,750,765.08,722.16,721.62,942.03,1.2e+10,0.77103,0.98029,1.0594,25.192,7.3539e+05,0.76603,0.003389,-0.16607,-0.022142,0.16754,15.725,0.0032608,0.0031965,40.285
122.75,2.6194,106.94,2.328,248.95,3.8803,776.2,227,1.5,987.4,28.5,39.8,59.796,809.59,815.3,759.97,757.48,986.91,1.2e+10,0.77428,0.99301,1.0728,25.898,7.3539e+05,0.76753,0.003458,-0.13886,-0.047473,0.14675,15.825,0.0032354,0.0032128,38.594
122.37,2.6328,106.6,2.3511,250.64,3.843,823.38,192,0.7,987.4,28.5,40.2,64.651,825.69,826.47,768.85,773.56,1007.7,1.2e+10,0.77792,0.99906,1.0749,25.532,7.3539e+05,0.76764,0.0034035,-0.16477,0.0083304,0.16498,15.833,0.0031886,0.0031856,40.185
122.04,2.6446,106.31,2.348,249.61,3.8628,596.29,250,1,987.4,28.5,40.1,66.285,831.57,830.45,773.43,779.74,1014.3,1.2e+10,0.77338,1.0014,1.0737,25.226,7.3539e+05,0.76876,0.0033916,-0.19142,0.035506,0.19469,15.842,0.0031802,0.0031845,40.7
121.74,2.6661,106.07,2.3501,249.27,3.8526,603.63,246,1.2,987.4,28.6,40.3,65.212,837.76,833.51,773.58,782.22,1019.8,1.2e+10,0.76804,1.0051,1.0775,25.112,7.3539e+05,0.76706,0.0034084,-0.17994,-0.0045872,0.17999,15.85,0.0031824,0.0031986,40.369
121.53,2.6696,105.81,2.3719,250.97,3.8316,793.64,249,1.7,987.4,28.7,40,65.821,836.99,831.68,774.01,784.69,1017.6,1.2e+10,0.77356,1.0064,1.0745,25.203,7.3539e+05,0.77115,0.0034022,-0.14447,-0.12536,0.19127,15.858,0.0031896,0.0032099,40.568
121.3,2.6855,105.65,2.3802,251.47,3.827,677.07,235,1.2,987.4,28.7,39.3,66.958,843.49,836.58,776.58,789.64,1024.1,1.2e+10,0.77196,1.0083,1.0772,25.095,7.3539e+05,0.77103,0.003401,-0.17726,-0.10004,0.20355,15.867,0.0031838,0.0032101,40.879
124.02,2.6272,109.26,2.4547,268.2,3.7309,-318.85,356,1.6,989.1,22.7,46.3,50.52,869.19,799.37,744.36,792.11,1037.3,1.2e+10,0.82311,1.0873,1.0739,26.681,7.354e+05,0.76365,0.0033167,-0.11864,0.04845,0.12815,14.718,0.0030226,0.0032866,32.212
123.23,2.5613,108.41,2.3108,250.5,3.8043,230.42,24,1.8,989,22.7,46,51.128,891.47,823.26,775.3,813.13,1034,1.2e+10,0.79369,1.0829,1.0619,24.277,7.354e+05,0.78641,0.0031499,-0.17435,0.10766,0.20491,14.743,0.002873,0.0031111,32.37
123.41,2.7185,107.53,2.5017,269,3.7145,-1139.2,334,2.8,989,23,45.1,48.837,882.96,813.76,761.4,805.71,1002.2,1.2e+10,0.80182,1.085,1.0688,26.31,7.354e+05,0.80391,0.003374,-0.17799,-0.013704,0.17852,14.793,0.0030788,0.0033406,31.742
122.99,2.8993,107.1,2.6287,281.52,3.5614,707.44,347,3.7,989,23,46.1,48.357,975.21,903.02,853.06,902.18,1092,1.2e+10,0.78949,1.0799,1.0586,24.59,7.354e+05,0.82616,0.0032137,-0.18581,0.029218,0.18809,14.801,0.002973,0.0032107,31.576
122.89,2.8868,106.96,2.6179,280.01,3.5553,792.63,346,2,989,23.1,47.3,48.565,970.88,897.05,850.05,898.47,1084.3,1.2e+10,0.78932,1.0823,1.0553,24.559,7.354e+05,0.82858,0.0032131,-0.20025,0.048809,0.20611,14.81,0.0029734,0.0032181,31.698
122.97,2.8859,107.05,2.6188,280.34,3.5556,903.69,344,3,989,23.1,46.3,47.86,969.18,894.75,848.48,898.47,1080,1.2e+10,0.78999,1.0832,1.0545,24.588,7.354e+05,0.83194,0.003212,-0.19528,0.057097,0.20346,14.818,0.0029776,0.0032253,31.464
122.88,2.8371,107.02,2.5792,276.02,3.5959,736,317,1,989,23.1,47.7,49.462,953.7,885.87,836.02,882.39,1065.7,1.2e+10,0.79177,1.0766,1.0596,24.65,7.354e+05,0.82796,0.0032152,-0.20639,0.072692,0.21881,14.826,0.0029748,0.0032026,32.06
122.89,2.8566,107.06,2.5912,277.41,3.5657,928.49,355,2.7,989,23.1,47.5,48.645,955.86,886.64,838.45,883.62,1064.6,1.2e+10,0.79019,1.0781,1.0575,24.739,7.354e+05,0.82998,0.0032329,-0.21046,0.052972,0.21702,14.835,0.0029885,0.0032219,31.75
122.83,2.8464,106.98,2.5818,276.21,3.5969,1047.8,21,2.1,989,23,49.6,50.6,951.99,880.97,833.44,879.91,1058.1,1.2e+10,0.78999,1.0806,1.057,24.736,7.354e+05,0.83162,0.0032349,-0.20772,0.059235,0.216,14.843,0.0029899,0.003231,32.396
122.79,2.8499,106.92,2.5851,276.39,3.5787,805.03,12,3.2,989,23,48.7,49.414,952.46,887.4,838.45,883.62,1064.6,1.2e+10,0.78979,1.0733,1.0584,24.648,7.354e+05,0.82998,0.0032253,-0.20093,0.065686,0.21139,14.851,0.0029922,0.0032115,31.948
122.57,2.8497,106.75,2.5723,274.6,3.5899,937.88,2,1.8,989,22.7,50.7,52.234,946.42,881.43,835.16,879.91,1055.9,1.2e+10,0.78618,1.0737,1.0554,24.592,7.354e+05,0.83335,0.0032386,-0.19719,-0.01879,0.19808,14.893,0.003011,0.0032331,32.842
122.64,2.8161,106.73,2.5513,272.31,3.6142,744.44,47,0.5,989,22.7,51.2,52.218,942.71,876.99,829.43,874.97,1052.6,1.2e+10,0.78848,1.0749,1.0573,24.525,7.354e+05,0.83125,0.0032186,-0.21458,0.025255,0.21606,14.901,0.0029873,0.0032111,32.904
122.57,2.7489,106.67,2.4879,265.38,3.66,580.43,8,1.9,989,22.7,44.4,52.01,933.58,866.28,820.12,865.07,1042.7,1.2e+10,0.7876,1.0777,1.0563,24.174,7.354e+05,0.82961,0.0031776,-0.20739,0.028531,0.20934,14.91,0.0029445,0.0031732,32.884
122.6,2.7628,106.73,2.5119,268.1,3.662,901.55,19,3.4,988.9,22.9,48.7,52.426,917.17,857.24,809.52,850.23,1030.7,1.2e+10,0.79152,1.0699,1.0589,24.849,7.354e+05,0.82491,0.0032494,-0.17646,0.011149,0.17681,14.993,0.0030123,0.0032228,32.718
122.6,2.7663,106.68,2.5101,267.76,3.6652,1234,43,2.5,989,22.8,48.5,51.785,917.01,859.85,810.38,850.23,1031.8,1.2e+10,0.78949,1.0665,1.061,24.817,7.354e+05,0.82403,0.0032536,-0.19442,0.068078,0.206,15.001,0.0030167,0.0032172,32.416
122.61,2.7277,106.71,2.4743,264.04,3.6804,782.42,45,1.9,989,22.7,51.2,52.747,908.19,850.66,803.08,846.52,1024.1,1.2e+10,0.78952,1.0676,1.0592,24.579,7.354e+05,0.82658,0.0032222,-0.17481,0.067062,0.18724,15.01,0.0030034,0.0032065,32.725
122.68,2.6898,106.8,2.4465,261.29,3.7162,1018.9,43,2,989,22.7,51.2,52.282,894.88,837.8,789.33,829.21,1009.9,1.2e+10,0.79181,1.0681,1.0614,24.831,7.354e+05,0.82108,0.0032438,-0.1809,0.069604,0.19383,15.018,0.0030058,0.0032106,32.624
122.72,2.6628,106.82,2.4251,259.04,3.7391,1142.9,357,1.3,989,22.7,52.3,52.362,885.9,828.31,781.6,820.55,1002.2,1.2e+10,0.79274,1.0695,1.0598,24.877,7.354e+05,0.81872,0.0032451,-0.181,0.074769,0.19583,15.026,0.0030057,0.0032147,32.667
122.79,2.6891,106.9,2.4469,261.57,3.7277,947.45,13,2.3,989,22.8,48.4,51.881,893.64,835.96,787.18,826.74,1007.7,1.2e+10,0.79216,1.069,1.062,24.932,7.354e+05,0.82041,0.0032526,-0.15827,0.076508,0.1758,15.035,0.0030091,0.0032167,32.599
122.74,2.6834,106.85,2.4321,259.87,3.7259,774.19,7,3,989,22.8,48.3,50.824,896.12,839.02,787.76,829.21,1009.9,1.2e+10,0.78905,1.068,1.0651,24.697,7.354e+05,0.82108,0.003236,-0.17413,0.070238,0.18776,15.043,0.0029944,0.0031982,32.232
122.68,2.6953,106.79,2.4416,260.74,3.7331,1229.3,24,3.3,988.9,22.8,49.1,51.561,894.11,837.34,788.04,829.21,1008.8,1.2e+10,0.78856,1.0678,1.0626,24.779,7.354e+05,0.82197,0.0032505,-0.17421,0.091062,0.19657,15.051,0.0030146,0.0032189,32.415
122.58,2.7138,106.69,2.4567,262.1,3.719,1054.8,356,1.9,989,22.8,49.3,52.747,897.05,840.86,791.19,832.92,1013.2,1.2e+10,0.78789,1.0668,1.0628,24.797,7.354e+05,0.82208,0.0032581,-0.19315,0.048252,0.19909,15.06,0.0030252,0.0032274,32.903
122.48,2.736,106.65,2.4749,263.94,3.7013,1103.4,348,1.8,989,22.8,48.7,51.93,906.95,849.89,797.64,841.58,1023,1.2e+10,0.78764,1.0671,1.0655,24.714,7.354e+05,0.82263,0.003251,-0.1763,-0.024937,0.17805,15.068,0.0030167,0.0032192,32.668
122.34,2.7494,106.52,2.4859,264.79,3.6895,871.07,23,3.1,988.9,22.9,48.4,56.448,912.99,854.33,804.65,844.05,1028.5,1.2e+10,0.7872,1.0687,1.0617,24.721,7.354e+05,0.82065,0.0032574,-0.15457,-0.016925,0.15549,15.076,0.0030115,0.0032182,34.307
122.37,2.7742,106.56,2.508,267.24,3.6501,957.51,346,2,989,22.9,47.8,53.852,919.65,859.69,808.81,851.47,1034,1.2e+10,0.78723,1.0697,1.0629,24.733,7.354e+05,0.82349,0.0032581,-0.17579,0.0047823,0.17585,15.085,0.0030166,0.003227,33.487
122.33,2.7967,106.53,2.5326,269.8,3.632,940.85,16,1.8,989,22.9,48.2,53.692,927.23,867.5,816.83,858.89,1043.8,1.2e+10,0.78862,1.0689,1.062,24.754,7.354e+05,0.82282,0.0032561,-0.17637,0.042851,0.1815,15.093,0.0030161,0.0032238,33.465
122.47,2.8183,106.64,2.5493,271.86,3.6109,814.27,1,1.1,989,22.9,49.3,53.676,929.86,871.79,824.56,865.07,1050.4,1.2e+10,0.78765,1.0666,1.0573,24.764,7.354e+05,0.82356,0.0032578,-0.19209,0.017606,0.19289,15.101,0.0030308,0.0032327,33.496
122.53,2.8197,106.74,2.5532,272.53,3.6089,1083.4,22,2.8,988.9,22.9,48.3,53.003,934.04,875,823.85,866.31,1051.5,1.2e+10,0.7888,1.0675,1.0621,24.79,7.354e+05,0.82388,0.0032548,-0.18208,0.041129,0.18667,15.11,0.0030188,0.0032225,33.228
122.52,2.8146,106.74,2.5505,272.23,3.6245,756.89,29,2.6,988.9,22.9,47.8,51.273,931.56,875,823.27,866.31,1050.4,1.2e+10,0.78946,1.0646,1.0628,24.763,7.354e+05,0.82474,0.0032489,-0.18379,0.049529,0.19035,15.118,0.0030214,0.0032167,32.58
122.54,2.8258,106.74,2.5374,270.85,3.6092,1276.5,2,2.4,988.9,22.9,47.3,52.074,931.87,875.15,827.43,865.07,1051.5,1.2e+10,0.78218,1.0648,1.0577,24.673,7.354e+05,0.82271,0.0032665,-0.19959,0.056108,0.20733,15.126,0.0030323,0.0032289,32.849
122.61,2.803,106.9,2.5341,270.89,3.6974,2117.5,344,1.7,988.9,22.9,45.3,51.801,889.77,838.11,788.04,820.55,1011,1.2e+10,0.78817,1.0616,1.0635,26.015,7.354e+05,0.81163,0.0034161,-0.15887,-0.08827,0.18175,15.143,0.0031503,0.0033445,32.829
122.47,2.8109,106.68,2.5427,271.26,3.6117,798.34,3,2.9,988.9,23,44.8,52.154,930.48,875.15,826.71,866.31,1052.6,1.2e+10,0.78795,1.0632,1.0586,24.674,7.354e+05,0.82302,0.0032447,-0.17973,-0.0060505,0.17983,15.151,0.003021,0.0032119,32.972
122.48,2.807,106.65,2.5387,270.76,3.6138,650,20,2.3,988.9,23.1,45.1,51.353,925.84,869.03,821.98,860.13,1049.3,1.2e+10,0.78757,1.0654,1.0572,24.806,7.354e+05,0.81971,0.0032635,-0.17573,0.0036809,0.17576,15.16,0.0030319,0.0032301,32.743
122.43,2.7635,106.61,2.5001,266.53,3.6593,729.36,342,1.6,988.9,23.1,45.5,51.545,916.86,863.67,813.68,855.18,1040.6,1.2e+10,0.78779,1.0616,1.0614,24.56,7.354e+05,0.82185,0.0032314,-0.17431,0.0049484,0.17438,15.168,0.0030141,0.0031997,32.872
122.49,2.7809,106.73,2.5138,268.29,3.6794,806.7,347,1.9,988.9,23.2,47.6,51.465,915.16,862.14,809.81,847.76,1036.2,1.2e+10,0.7876,1.0615,1.0646,24.938,7.354e+05,0.81816,0.0032803,-0.19301,0.012816,0.19343,15.176,0.0030387,0.0032256,32.915
122.38,2.774,106.58,2.5072,267.22,3.6454,645.28,31,2.6,988.9,23.3,45.6,52.09,920.26,863.52,813.82,855.18,1044.9,1.2e+10,0.78713,1.0657,1.0611,24.624,7.354e+05,0.81841,0.0032438,-0.17447,0.009148,0.17471,15.185,0.0030144,0.0032125,33.16
122.63,2.7864,106.76,2.5044,267.38,3.6145,575.37,10,2.6,988.9,23.5,46.3,51.192,928,870.56,820.55,862.6,1052.6,1.2e+10,0.78251,1.066,1.0609,24.426,7.354e+05,0.8195,0.0032302,-0.19106,0.022683,0.1924,15.193,0.0030025,0.0032006,32.924
122.87,2.72,107.01,2.4704,264.35,3.6819,676.37,359,1.9,988.9,23.7,44,50.776,913.45,858.31,809.38,851.47,1040.6,1.2e+10,0.79097,1.0642,1.0605,24.465,7.354e+05,0.81829,0.0031944,-0.17597,-0.072778,0.19042,15.21,0.0029777,0.003169,32.965
122.84,2.6728,106.94,2.425,259.34,3.7391,854.93,349,1.4,988.9,23.8,45.2,51.064,887.45,833.21,783.46,825.5,1014.3,1.2e+10,0.78989,1.0651,1.0635,24.756,7.354e+05,0.81388,0.0032377,-0.18257,-0.026922,0.18454,15.218,0.0030117,0.0032078,33.171
122.81,2.7635,106.94,2.5043,267.81,3.6728,1077.5,328,1.4,988.9,23.8,46.2,49.863,909.12,857.24,807.81,844.05,1036.2,1.2e+10,0.78911,1.0605,1.0612,25.003,7.354e+05,0.81458,0.0032741,-0.18594,-0.038371,0.18986,15.226,0.0030398,0.0032237,32.818
122.59,2.7938,106.79,2.5279,269.94,3.6521,986.93,34,2.6,988.9,23.8,43.7,53.179,927.85,871.48,821.98,862.6,1050.4,1.2e+10,0.78815,1.0647,1.0602,24.66,7.354e+05,0.82121,0.0032388,-0.18233,-0.02265,0.18373,15.235,0.003011,0.0032058,33.925
122.52,2.8053,106.71,2.5379,270.81,3.6408,798.21,40,1.4,988.9,23.8,45.4,53.452,926.77,870.26,819.12,860.13,1049.3,1.2e+10,0.78791,1.0649,1.0624,24.811,7.354e+05,0.81971,0.0032615,-0.21029,-0.011711,0.21062,15.243,0.003027,0.0032236,34.088
122.26,2.8316,106.46,2.5407,270.47,3.5968,893.64,28,2.4,988.9,23.8,43.4,54.91,937.45,878.68,827,867.55,1046,1.2e+10,0.78124,1.0669,1.0625,24.567,7.354e+05,0.82937,0.0032639,-0.19274,0.070379,0.20519,15.318,0.0030206,0.0032226,34.391
122.18,2.828,106.47,2.5493,271.43,3.6407,651.12,0,2.8,988.9,23.9,40.4,54.942,936.67,878.68,826.14,870.02,1044.9,1.2e+10,0.78554,1.066,1.0636,24.585,7.354e+05,0.83261,0.0032505,-0.19158,0.075446,0.2059,15.326,0.0030192,0.0032185,34.459
122.14,2.827,106.37,2.5517,271.43,3.5993,874.78,16,2.4,988.9,23.9,45,56.448,933.89,877.3,825.71,866.31,1041.6,1.2e+10,0.78609,1.0645,1.0625,24.69,7.354e+05,0.83167,0.0032633,-0.16634,-0.023599,0.16801,15.335,0.0030272,0.0032224,34.926
122.19,2.819,106.43,2.5457,270.95,3.631,836.52,347,1.9,988.9,23.8,44.1,55.118,933.11,874.85,823.13,866.31,1037.3,1.2e+10,0.7866,1.0666,1.0628,24.646,7.354e+05,0.83519,0.003254,-0.20853,0.049426,0.21431,15.343,0.0030211,0.0032223,34.436
121.86,2.7662,106.15,2.4927,264.61,3.6979,781.46,337,3,988.9,23,48,57.745,916.7,861.84,808.24,850.23,1013.2,1.2e+10,0.78499,1.0637,1.0663,24.525,7.354e+05,0.83917,0.0032534,-0.21581,0.035788,0.21876,15.393,0.0030175,0.0032096,34.442
121.64,2.7537,105.93,2.4827,263,3.713,973.4,355,1.6,988.9,23.1,45.4,59.171,908.5,853.11,802.79,842.81,1002.2,1.2e+10,0.78515,1.0649,1.0627,24.59,7.354e+05,0.84093,0.0032673,-0.20863,0.016952,0.20932,15.41,0.0030311,0.0032279,34.937
121.6,2.805,105.93,2.5085,265.72,3.6798,733.77,338,2.7,988.9,23.7,43.4,57.649,925.22,870.56,818.4,857.65,1015.4,1.2e+10,0.77903,1.0628,1.0637,24.415,7.354e+05,0.84467,0.0032706,-0.20897,0.021673,0.21009,15.435,0.0030318,0.0032221,34.717
121.5,2.8148,105.87,2.5281,267.64,3.6548,745.26,356,1.8,988.9,23.9,42.2,58.146,927.69,871.48,822.13,858.89,1014.3,1.2e+10,0.78259,1.0645,1.06,24.555,7.354e+05,0.8468,0.0032772,-0.21037,-0.034749,0.21322,15.443,0.0030342,0.0032299,34.98
121.77,2.8107,106.04,2.5288,268.17,3.6348,582.42,323,1.2,988.9,24.2,42.5,56.592,926.15,872.09,819.84,860.13,1011,1.2e+10,0.7835,1.062,1.0637,24.569,7.354e+05,0.85077,0.0032677,-0.20382,-0.0076087,0.20396,15.46,0.0030348,0.0032229,35.059
121.92,2.8136,106.11,2.5385,269.35,3.6525,860.86,4,2.2,988.9,24.2,44.3,58.21,925.84,871.94,818.69,858.89,1009.9,1.2e+10,0.78522,1.0618,1.065,24.712,7.354e+05,0.85047,0.0032758,-0.21926,-0.0067007,0.21936,15.468,0.003039,0.0032268,35.763
122.06,2.7929,106.3,2.5059,266.37,3.6545,763.26,6,2.2,988.9,24.2,41.5,56.784,910.2,868.11,815.83,850.23,1007.7,1.2e+10,0.78139,1.0485,1.0641,24.688,7.354e+05,0.84373,0.0032848,-0.19659,-0.0013191,0.1966,15.66,0.0030684,0.0032172,35.205
122.18,2.7789,106.4,2.5062,266.67,3.6651,644.89,342,2,988.9,24.3,41.9,56.143,909.43,865.2,811.53,847.76,1002.2,1.2e+10,0.78539,1.0511,1.0661,24.788,7.354e+05,0.84587,0.0032779,-0.19159,0.020522,0.19269,15.676,0.0030557,0.0032119,35.121
