123.91,2.2597,108.94,2.0212,220.18,4.2312,1061,295,1.7,988,27.1,37.4,64.987,706.66,706.14,658.15,668.44,1021.9,1.2e+10,0.78635,1.0007,1.0729,25.958,7.3539e+05,0.65409,0.0033806,-0.19475,0.042602,0.19936,15.709,0.0031978,0.0032001,40.097,1.7183
123.74,2.163,108.75,1.9326,210.17,4.3625,877.54,298,1.2,988,27.2,37.3,76.459,684.84,683.79,634.09,646.18,1003.3,1.2e+10,0.78524,1.0015,1.0784,25.63,7.3539e+05,0.64403,0.0033474,-0.17818,0.010854,0.17851,15.717,0.0031584,0.0031633,43.843,1.722
123.2,2.5369,108.51,2.241,243.16,3.9225,685.93,346,1.5,988,27.5,38.2,79.151,776.16,777.33,726.75,737.69,1107.3,1.2e+10,0.77796,0.9985,1.0696,25.975,7.3539e+05,0.66619,0.003439,-0.19439,0.0028589,0.19441,15.734,0.0032686,0.0032636,44.987,1.7294
123.03,2.5353,108.31,2.2499,243.68,3.9143,925.38,353,1.5,988,27.6,37.5,76.828,791.18,791.41,738.06,750.06,1124.8,1.2e+10,0.78122,0.9997,1.0723,25.601,7.3539e+05,0.66681,0.0033802,-0.20616,-0.024689,0.20763,15.742,0.0032045,0.0032036,44.26,1.7331
124.06,2.0617,110.41,1.7931,197.96,4.5104,478.53,31,1.5,987.9,25.2,45.9,54.317,632.52,660.06,619.19,611.55,871.96,1.2e+10,0.77397,0.95828,1.066,25.509,7.3539e+05,0.70135,0.0033713,-0.19547,-0.0050396,0.19553,16.159,0.0032596,0.0031236,35.035,1.9479
126.24,2.3023,111.64,2.0604,230.04,4.1379,1220.6,273,1.5,987.5,26.6,40.7,72.774,732.98,725.43,673.33,682.04,919.04,1.2e+10,0.79147,1.0104,1.0774,26.578,7.3539e+05,0.74213,0.0033756,-0.08627,-0.072667,0.1128,15.533,0.003141,0.0031737,41.475,1.6422
124.69,2.5887,109.89,2.3013,252.89,3.8824,1256,287,1,987.5,27.2,39.1,60.181,809.44,806.26,746.22,750.06,988,1.2e+10,0.78344,1.0039,1.0805,26.569,7.3539e+05,0.75917,0.0034513,-0.11752,-0.011411,0.11807,15.667,0.0031981,0.0032107,38.023,1.6964
124.09,2.6112,109.29,2.3073,252.16,3.8451,743.21,253,1.3,987.4,27.3,41.1,57.281,821.36,819.89,765.13,773.56,1008.8,1.2e+10,0.77823,1.0018,1.0716,25.688,7.3539e+05,0.76681,0.0033756,-0.12918,-0.050114,0.13856,15.675,0.0031791,0.0031848,37.174,1.6999
123.65,2.6162,108.94,2.3086,251.49,3.8436,778.15,273,1.5,987.4,27.3,39.6,62.168,820.27,817.9,763.84,773.56,1001.1,1.2e+10,0.77738,1.0029,1.0708,25.619,7.3539e+05,0.77268,0.0033821,-0.13643,-0.035685,0.14102,15.683,0.0031895,0.0031987,38.661,1.7035
123.3,2.6254,108.65,2.3116,251.15,3.8288,774.41,219,0.7,987.4,27.4,40.8,63.321,821.36,819.12,764.84,773.56,1000,1.2e+10,0.77582,1.0027,1.071,25.584,7.3539e+05,0.77352,0.0033939,-0.12373,-0.046141,0.13205,15.692,0.0031964,0.0032051,39.16,1.707
